"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"EXPR","Express, Inc.","3.11","$209.2M","2010","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/expr",
"EXTN","Exterran Corporation","13.49","$476.11M","2015","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/extn",
"EXR","Extra Space Storage Inc","117.72","$15.13B","2004","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/exr",
"XOM","Exxon Mobil Corporation","73.17","$309.59B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/xom",
"FNB","F.N.B. Corporation","11.43","$3.71B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fnb",
"FNB^E","F.N.B. Corporation","29.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fnb^e",
"FN","Fabrinet","55.76","$2.06B","2010","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/fn",
"FDS","FactSet Research Systems Inc.","281.07","$10.75B","1996","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/fds",
"FICO","Fair Isaac Corporation","319.46","$9.23B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/fico",
"SFUN","Fang Holdings Limited","2.48","$1.11B","2010","Technology","EDP Services","https://old.nasdaq.com/symbol/sfun",
"FPAC","Far Point Acquisition Corporation","10.23","$808.81M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fpac",
"FPAC.U","Far Point Acquisition Corporation","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/fpac.u",
"FPAC.WS","Far Point Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fpac.ws",
"FTCH","Farfetch Limited","10.2","$3.11B","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ftch",
"FPI","Farmland Partners Inc.","6.7","$238.37M","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fpi",
"FPI^B","Farmland Partners Inc.","24.2203","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fpi^b",
"FSLY","Fastly, Inc.","28.2","$2.64B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/fsly",
"FBK","FB Financial Corporation","38.26","$1.18B","2016","Finance","Major Banks","https://old.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","59.67","$1.47B","1996","Finance","Life Insurance","https://old.nasdaq.com/symbol/ffg",
"AGM","Federal Agricultural Mortgage Corporation","84.17","$900.64M","n/a","Finance","Finance Companies","https://old.nasdaq.com/symbol/agm",
"AGM.A","Federal Agricultural Mortgage Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm.a",
"AGM^A","Federal Agricultural Mortgage Corporation","25.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^a",
"AGM^C","Federal Agricultural Mortgage Corporation","26.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^c",
"AGM^D","Federal Agricultural Mortgage Corporation","26.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agm^d",
"FRT","Federal Realty Investment Trust","135.66","$10.17B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/frt",
"FRT^C","Federal Realty Investment Trust","25.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frt^c",
"FSS","Federal Signal Corporation","32.95","$1.99B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/fss",
"FII","Federated Investors, Inc.","32.41","$3.28B","1998","Finance","Investment Managers","https://old.nasdaq.com/symbol/fii",
"FMN","Federated Premier Municipal Income Fund","13.865","$159.4M","2002","n/a","n/a","https://old.nasdaq.com/symbol/fmn",
"FDX","FedEx Corporation","173.3","$45.21B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/fdx",
"RACE","Ferrari N.V.","153.96","$38.53B","2015","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/race",
"FGP","Ferrellgas Partners, L.P.","1.03","$100.07M","1994","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/fgp",
"FOE","Ferro Corporation","12.49","$1.02B","n/a","Basic Industries","Paints/Coatings","https://old.nasdaq.com/symbol/foe",
"FG","FGL Holdings","8.06","$1.75B","2017","Finance","Life Insurance","https://old.nasdaq.com/symbol/fg",
"FG.WS","FGL Holdings","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fg.ws",
"FCAU","Fiat Chrysler Automobiles N.V.","13.71","$27.1B","2014","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/fcau",
"FNF","Fidelity National Financial, Inc.","43.45","$11.92B","2014","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/fnf",
"FIS","Fidelity National Information Services, Inc.","134.41","$82.45B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/fis",
"FMO","Fiduciary/Claymore Energy Infrastructure Fund","9.15","$324.28M","2004","n/a","n/a","https://old.nasdaq.com/symbol/fmo",
"FAF","First American Corporation (The)","57.76","$6.48B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/faf",
"FBP","First BanCorp.","10.01","$2.18B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fbp",
"FCF","First Commonwealth Financial Corporation","13.41","$1.32B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fcf",
"FHN","First Horizon National Corporation","16.25","$5.08B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","26.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fhn^a",
"FR","First Industrial Realty Trust, Inc.","39.42","$4.99B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fr",
"AG","First Majestic Silver Corp.","9.8","$1.98B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/ag",
"FRC","FIRST REPUBLIC BANK","95.51","$16.07B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc",
"FRC^D","FIRST REPUBLIC BANK","25.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^d",
"FRC^F","FIRST REPUBLIC BANK","25.76","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^f",
"FRC^G","FIRST REPUBLIC BANK","25.769","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^g",
"FRC^H","FIRST REPUBLIC BANK","25.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^h",
"FRC^I","FIRST REPUBLIC BANK","26.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frc^i",
"FFA","First Trust","16.42","$328.04M","2004","n/a","n/a","https://old.nasdaq.com/symbol/ffa",
"FMY","First Trust","13.68","$57.64M","2005","n/a","n/a","https://old.nasdaq.com/symbol/fmy",
"FDEU","First Trust Dynamic Europe Equity Income Fund","13.73","$236.59M","2015","n/a","n/a","https://old.nasdaq.com/symbol/fdeu",
"FIF","First Trust Energy Infrastructure Fund","16.12","$282.91M","2011","n/a","n/a","https://old.nasdaq.com/symbol/fif",
"FSD","First Trust High Income Long Short Fund","15.02","$518.58M","2010","n/a","n/a","https://old.nasdaq.com/symbol/fsd",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","23.66","$1.44B","2013","n/a","n/a","https://old.nasdaq.com/symbol/fpf",
"FEI           ","First Trust MLP and Energy Income Fund","11.72","$550.92M","2012","n/a","n/a","https://old.nasdaq.com/symbol/fei",
"FPL","First Trust New Opportunities MLP & Energy Fund","9.38","$241.06M","2014","n/a","n/a","https://old.nasdaq.com/symbol/fpl",
"FIV","First Trust Senior Floating Rate 2022 Target Term Fund","8.83","$316.39M","2016","n/a","n/a","https://old.nasdaq.com/symbol/fiv",
"FCT","First Trust Senior Floating Rate Income Fund II","11.86","$316.63M","2004","n/a","n/a","https://old.nasdaq.com/symbol/fct",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","6.13","$88.02M","2007","n/a","n/a","https://old.nasdaq.com/symbol/fgb",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","13.755","$69.62M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","10.68","$136.39M","2006","n/a","n/a","https://old.nasdaq.com/symbol/fam",
"FE","FirstEnergy Corp.","48.09","$25.97B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/fe",
"FIT","Fitbit, Inc.","3.75","$968.8M","2015","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/fit",
"FPH","Five Point Holdings, LLC","7.43","$1.1B","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/fph",
"FVRR","Fiverr International Ltd.","21.08","$672.45M","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/fvrr",
"FBC","Flagstar Bancorp, Inc.","37.39","$2.11B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","25.89","$496.17M","2013","n/a","n/a","https://old.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred and Income Fund Inco","15.15","$170.19M","1991","n/a","n/a","https://old.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred and Income Opportuni","12.0611","$152.07M","1992","n/a","n/a","https://old.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred and Income Securitie","20.4","$904.62M","2003","n/a","n/a","https://old.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","21.48","$214.07M","2003","n/a","n/a","https://old.nasdaq.com/symbol/flc",
"FLT","FleetCor Technologies, Inc.","297.26","$25.73B","2010","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/flt",
"FLNG","FLEX LNG Ltd.","9.9927","n/a","2019","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/flng",
"FND","Floor & Decor Holdings, Inc.","48.99","$4.88B","2017","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/fnd",
"FTK","Flotek Industries, Inc.","2.45","$141.36M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","22.75","$4.81B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","49.21","$6.45B","n/a","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/fls",
"FLR","Fluor Corporation","21.53","$3.01B","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/flr",
"FLY","Fly Leasing Limited","20.84","$646.84M","2007","n/a","n/a","https://old.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","90.65","$11.82B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/fmc",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","95.61","$171.06B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/fmx",
"FL","Foot Locker, Inc.","40.24","$4.31B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/fl",
"F","Ford Motor Company","9.28","$37.03B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/f",
"F^B","Ford Motor Company","25.82","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/f^b",
"FELP","Foresight Energy LP","0.4","$58.36M","2014","Energy","Coal Mining","https://old.nasdaq.com/symbol/felp",
"FOR","Forestar Group Inc","20.9","$876.96M","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/for",
"FTS","Fortis Inc.","42","$18.34B","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/fts",
"FTV","Fortive Corporation","69.06","$23.17B","2016","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ftv",
"FTV^A","Fortive Corporation","906.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftv^a",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","15.98","$1.36B","2015","n/a","n/a","https://old.nasdaq.com/symbol/ftai",
"FTAI^A","Fortress Transportation and Infrastructure Investors LLC","25.82","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftai^a",
"FSM","Fortuna Silver Mines Inc.","3.54","$567.43M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","52.74","$7.38B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/fbhs",
"FET","Forum Energy Technologies, Inc.","1.94","$214.13M","2012","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/fet",
"FBM","Foundation Building Materials, Inc.","18.89","$812.05M","2017","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","28.75","$1.97B","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","1.8","$89.88M","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/fedu",
"FNV","Franco-Nevada Corporation","93.05","$17.42B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fnv",
"FC","Franklin Covey Company","35.93","$502.09M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/fc",
"FSB","Franklin Financial Network, Inc.","30.91","$452.06M","2015","Finance","Major Banks","https://old.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","29.46","$14.84B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/ben",
"FT","Franklin Universal Trust","7.46","$187.48M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ft",
"FI","Frank&#39;s International N.V.","5.19","$1.17B","2013","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/fi",
"FCX","Freeport-McMoran, Inc.","10.41","$15.1B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/fcx",
"FMS","Fresenius Medical Care Corporation","34.93","$21.16B","n/a","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/fms",
"FDP","Fresh Del Monte Produce, Inc.","31.43","$1.52B","1997","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/fdp",
"RESI","Front Yard Residential Corporation","11.5","$619M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/resi",
"FRO","Frontline Ltd.","8.78","$1.66B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/fro",
"FSK","FS KKR Capital Corp.","5.78","$3B","2014","n/a","n/a","https://old.nasdaq.com/symbol/fsk",
"FCN","FTI Consulting, Inc.","110.28","$4.14B","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/fcn",
"FTSI","FTS International, Inc.","3.08","$335.82M","2018","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/ftsi",
"FF","FutureFuel Corp.","12.08","$528.42M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ff",
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The)","5.31","$99.6M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gcv",
"GCV^B","Gabelli Convertible and Income Securities Fund, Inc. (The)","26.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gcv^b",
"GAB","Gabelli Equity Trust, Inc. (The)","6.07","$1.55B","1986","n/a","n/a","https://old.nasdaq.com/symbol/gab",
"GAB^D","Gabelli Equity Trust, Inc. (The)","26.413","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^d",
"GAB^G","Gabelli Equity Trust, Inc. (The)","25.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^g",
"GAB^H","Gabelli Equity Trust, Inc. (The)","25.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^h",
"GAB^J","Gabelli Equity Trust, Inc. (The)","26.82","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gab^j",
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The)","11.27","$107.21M","2014","n/a","n/a","https://old.nasdaq.com/symbol/ggz",
"GGZ^A","Gabelli Global Small and Mid Cap Value Trust (The)","26.1789","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggz^a",
"GGT","Gabelli Multi-Media Trust Inc. (The)","8.48","$209.93M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt",
"GGT^B","Gabelli Multi-Media Trust Inc. (The)","27.17","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt^b",
"GGT^E","Gabelli Multi-Media Trust Inc. (The)","26.6989","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ggt^e",
"GUT","Gabelli Utility Trust (The)","7.06","$381.17M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut",
"GUT^A","Gabelli Utility Trust (The)","26.362","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut^a",
"GUT^C","Gabelli Utility Trust (The)","26.0491","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gut^c",
"GCAP","GAIN Capital Holdings, Inc.","5.51","$206.05M","2010","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","19.91","$551.45M","1999","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/gbl",
"GNT","GAMCO Natural Resources, Gold & Income Tust ","5.85","$122.23M","2011","n/a","n/a","https://old.nasdaq.com/symbol/gnt",
"GNT^A","GAMCO Natural Resources, Gold & Income Tust ","25.7192","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnt^a",
"GME","Gamestop Corporation","4.33","$391.68M","2002","Consumer Services","Electronics Distribution","https://old.nasdaq.com/symbol/gme",
"GPS","Gap, Inc. (The)","18.21","$6.84B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/gps",
"GDI","Gardner Denver Holdings, Inc.","31.06","$6.34B","2017","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/gdi",
"GTX","Garrett Motion Inc.","12.22","$911.87M","2018","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/gtx",
"IT","Gartner, Inc.","139.33","$12.56B","1993","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/it",
